trading_symbol,exchange,type,name,instrument_key
NIFTYNXT5025JUN66200PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63889
IGL25AUG220CE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104371
PIDILITIND25AUG3120PE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128342
NIFTYNXT5025JUN66200CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63888
NIFTYNXT5025JUN66100PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63887
NIFTYNXT5025JUN66100CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63886
DRREDDY25JUN1460PE,NSE_FO,OPTSTK,DR. REDDY S LABORATORIES,NSE_FO|87857
NIFTYNXT5025JUN66000PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63885
NIFTYNXT5025JUN66000CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63884
NIFTYNXT5025JUN65900PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63883
NIFTYNXT5025JUN65900CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63882
NIFTYNXT5025JUN65800PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63881
NIFTYNXT5025JUN65800CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63880
BANKINDIA25JUL136CE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73229
BANKINDIA25JUL134PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73228
BANKINDIA25JUL132CE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73225
IGL25AUG210CE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104367
BANKINDIA25JUL130PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73224
IGL25AUG205PE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104366
BANKINDIA25JUL134CE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73227
IGL25AUG205CE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104365
BANKINDIA25JUL132PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73226
IGL25AUG200PE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104364
BANKINDIA25JUL128CE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73221
BANKINDIA25JUL126PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73220
SUPREMEIND25JUL4600PE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128359
BANKINDIA25JUL130CE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73223
IGL25AUG215CE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104369
BANKINDIA25JUL128PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73222
IGL25AUG210PE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104368
BANKINDIA25JUL136PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73230
IGL25AUG200CE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104363
IGL25AUG195PE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104362
NIFTYNXT5025JUN65700PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63879
IGL25AUG195CE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104361
NIFTYNXT5025JUN65700CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63878
IGL25AUG190PE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104360
NIFTYNXT5025JUN65600PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63877
INDUSINDBK25JUN940PE,NSE_FO,OPTSTK,INDUSIND BANK LIMITED,NSE_FO|48257
NIFTYNXT5025JUN65600CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63876
NIFTYNXT5025JUN65500PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63875
NIFTYNXT5025JUN65500CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63874
NIFTYNXT5025JUN65400PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63873
DRREDDY25JUN1500CE,NSE_FO,OPTSTK,DR. REDDY S LABORATORIES,NSE_FO|87862
NIFTYNXT5025JUN65400CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63872
DRREDDY25JUN1480PE,NSE_FO,OPTSTK,DR. REDDY S LABORATORIES,NSE_FO|87861
INDUSINDBK25JUN940CE,NSE_FO,OPTSTK,INDUSIND BANK LIMITED,NSE_FO|48256
NIFTYNXT5025JUN65300PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63871
NIFTYNXT5025JUN65300CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63870
IGL25AUG180PE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104356
PIDILITIND25AUG3200PE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128367
IGL25AUG180CE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104355
PIDILITIND25AUG3240CE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128368
IGL25AUG190CE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104359
IGL25AUG185PE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104358
IGL25AUG185CE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104357
SUPREMEIND25JUL4800PE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128361
SUPREMEIND25JUL4800CE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128360
COALINDIA25JUL425PE,NSE_FO,OPTSTK,COAL INDIA LTD,NSE_FO|87833
COALINDIA25JUL425CE,NSE_FO,OPTSTK,COAL INDIA LTD,NSE_FO|87832
COALINDIA25JUL435PE,NSE_FO,OPTSTK,COAL INDIA LTD,NSE_FO|87835
COALINDIA25JUL435CE,NSE_FO,OPTSTK,COAL INDIA LTD,NSE_FO|87834
BANKINDIA25JUL116CE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73209
BANKINDIA25JUL114PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73208
BANKINDIA25JUL112CE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73203
BANKINDIA25JUL110PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73202
BANKINDIA25JUL114CE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73205
BANKINDIA25JUL112PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73204
BANKINDIA25JUL110CE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73201
BANKINDIA25JUL108PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73200
NIFTYNXT5025JUN66700PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63899
NIFTYNXT5025JUN66700CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63898
NIFTYNXT5025JUN66600PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63897
NIFTYNXT5025JUN66600CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63896
NIFTYNXT5025JUN66500PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63895
NIFTYNXT5025JUN66500CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63894
NIFTYNXT5025JUN66400PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63893
NIFTYNXT5025JUN66400CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63892
SUPREMEIND25JUL3700PE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128309
SUPREMEIND25JUL3700CE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128308
TECHM25JUN1520CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143942
TECHM25JUN1480PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143941
TECHM25JUN1480CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143940
TECHM25JUN1600CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143946
TECHM25JUN1560PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143945
TECHM25JUN1560CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143944
TECHM25JUN1520PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143943
TECHM25JUN1440PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143939
TECHM25JUN1440CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143938
TECHM25JUN1400PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143937
NIFTYNXT5025JUN64200PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63849
TECHM25JUN1400CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143936
NIFTYNXT5025JUN64200CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63848
NIFTYNXT5025JUN64100PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63847
DIVISLAB25JUN7350CE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87814
NIFTYNXT5025JUN64100CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63846
NIFTYNXT5025JUN64000PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63845
DIVISLAB25JUN7450CE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87816
NIFTYNXT5025JUN64000CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63844
DIVISLAB25JUN7150PE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87811
MCX25JUL7900PE,NSE_FO,OPTSTK,MULTI COMMODITY EXCHANGE,NSE_FO|118986
NIFTYNXT5025JUN63900PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63843
DIVISLAB25JUN7150CE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87810
NIFTYNXT5025JUN63900CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63842
DIVISLAB25JUN7250PE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87813
NIFTYNXT5025JUN63800PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63841
DIVISLAB25JUN7250CE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87812
NIFTYNXT5025JUN63800CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63840
MCX25JUL8600CE,NSE_FO,OPTSTK,MULTI COMMODITY EXCHANGE,NSE_FO|118989
MCX25JUL8100PE,NSE_FO,OPTSTK,MULTI COMMODITY EXCHANGE,NSE_FO|118988
MCX25JUL8100CE,NSE_FO,OPTSTK,MULTI COMMODITY EXCHANGE,NSE_FO|118987
PIDILITIND25AUG2920CE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128319
TECHM25JUN1280PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143931
PIDILITIND25AUG2840PE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128312
PIDILITIND25AUG2840CE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128311
TECHM25JUN1280CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143930
PIDILITIND25AUG2880CE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128313
TECHM25JUN1360PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143935
TECHM25JUN1360CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143934
TECHM25JUN1320PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143933
PIDILITIND25AUG2880PE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128318
NIFTYNXT5025JUN63700PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63839
NIFTYNXT5025JUN63700CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63838
NIFTYNXT5025JUN63600PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63837
NIFTYNXT5025JUN63600CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63836
COALINDIA25JUL415PE,NSE_FO,OPTSTK,COAL INDIA LTD,NSE_FO|87825
NIFTYNXT5025JUN63500PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63835
SUPREMEIND25JUL3800CE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128310
NIFTYNXT5025JUN63500CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63834
NIFTYNXT5025JUN63400PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63833
COALINDIA25JUL405CE,NSE_FO,OPTSTK,COAL INDIA LTD,NSE_FO|87822
NIFTYNXT5025JUN63400CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63832
NIFTYNXT5025JUN63300PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63831
COALINDIA25JUL415CE,NSE_FO,OPTSTK,COAL INDIA LTD,NSE_FO|87824
NIFTYNXT5025JUN63300CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63830
COALINDIA25JUL405PE,NSE_FO,OPTSTK,COAL INDIA LTD,NSE_FO|87823
SUPREMEIND25JUL3900CE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128323
SUPREMEIND25JUL3800PE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128322
SUPREMEIND25JUL4000CE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128325
SUPREMEIND25JUL3900PE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128324
SUPREMEIND25JUL4100CE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128327
SUPREMEIND25JUL4000PE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128326
PIDILITIND25AUG3000CE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128329
PIDILITIND25AUG2960PE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128328
TECHM25JUN1840PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143959
TECHM25JUN1840CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143958
NIFTYNXT5025JUN65200PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63869
NIFTYNXT5025JUN65200CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63868
PIDILITIND25AUG2960CE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128321
NIFTYNXT5025JUN65100PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63867
PIDILITIND25AUG2920PE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128320
NIFTYNXT5025JUN65100CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63866
NIFTYNXT5025JUN65000PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63865
NIFTYNXT5025JUN65000CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63864
NIFTYNXT5025JUN64900PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63863
NIFTYNXT5025JUN64900CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63862
INDIANB25JUN723.75PE,NSE_FO,OPTSTK,INDIAN BANK,NSE_FO|48243
INDIANB25JUN723.75CE,NSE_FO,OPTSTK,INDIAN BANK,NSE_FO|48242
NIFTYNXT5025JUN64800PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63861
NIFTYNXT5025JUN64800CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63860
TECHM25JUN1720PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143953
SUPREMEIND25JUL4200PE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128334
SUPREMEIND25JUL4200CE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128333
TECHM25JUN1720CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143952
TECHM25JUN1680PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143951
SUPREMEIND25JUL4300PE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128336
SUPREMEIND25JUL4300CE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128335
TECHM25JUN1680CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143950
TECHM25JUN1800PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143957
PIDILITIND25AUG3040PE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128338
SUPREMEIND25JUL4400CE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128337
TECHM25JUN1800CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143956
TECHM25JUN1760PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143955
PIDILITIND25AUG3080CE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128339
TECHM25JUN1760CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143954
DIVISLAB25JUN7050CE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87808
IGL25AUG245CE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104381
DIVISLAB25JUN6950PE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87807
IGL25AUG240PE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104380
TECHM25JUN1640PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143949
TECHM25JUN1640CE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143948
DIVISLAB25JUN7050PE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87809
TECHM25JUN1600PE,NSE_FO,OPTSTK,TECH MAHINDRA LIMITED,NSE_FO|143947
NIFTYNXT5025JUN64700PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63859
PIDILITIND25AUG3000PE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128330
NIFTYNXT5025JUN64700CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63858
NIFTYNXT5025JUN64600PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63857
SUPREMEIND25JUL4100PE,NSE_FO,OPTSTK,SUPREME INDUSTRIES LTD,NSE_FO|128332
NIFTYNXT5025JUN64600CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63856
IGL25AUG245PE,NSE_FO,OPTSTK,INDRAPRASTHA GAS LTD,NSE_FO|104382
PIDILITIND25AUG3040CE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128331
NIFTYNXT5025JUN64500PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63855
NIFTYNXT5025JUN64500CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63854
NIFTYNXT5025JUN64400PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63853
NIFTYNXT5025JUN64400CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63852
NIFTYNXT5025JUN64300PE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63851
NIFTYNXT5025JUN64300CE,NSE_FO,OPTIDX,NIFTYNXT50,NSE_FO|63850
HINDCOPPER25JUL270CE,NSE_FO,OPTSTK,HINDUSTAN COPPER LTD,NSE_FO|97268
HINDCOPPER25JUL250PE,NSE_FO,OPTSTK,HINDUSTAN COPPER LTD,NSE_FO|97250
HINDCOPPER25JUL260PE,NSE_FO,OPTSTK,HINDUSTAN COPPER LTD,NSE_FO|97253
HINDCOPPER25JUL260CE,NSE_FO,OPTSTK,HINDUSTAN COPPER LTD,NSE_FO|97251
HINDCOPPER25JUL230CE,NSE_FO,OPTSTK,HINDUSTAN COPPER LTD,NSE_FO|97235
HINDCOPPER25JUL220PE,NSE_FO,OPTSTK,HINDUSTAN COPPER LTD,NSE_FO|97234
HINDCOPPER25JUL240CE,NSE_FO,OPTSTK,HINDUSTAN COPPER LTD,NSE_FO|97239
HINDCOPPER25JUL230PE,NSE_FO,OPTSTK,HINDUSTAN COPPER LTD,NSE_FO|97238
HINDCOPPER25JUL250CE,NSE_FO,OPTSTK,HINDUSTAN COPPER LTD,NSE_FO|97243
HINDCOPPER25JUL240PE,NSE_FO,OPTSTK,HINDUSTAN COPPER LTD,NSE_FO|97242
DIVISLAB25JUL6400PE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87899
DIVISLAB25JUL6400CE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87898
DIVISLAB25JUL6200PE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87895
DIVISLAB25JUL6200CE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87894
DIVISLAB25JUL6300PE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87897
DIVISLAB25JUL6300CE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87896
PIDILITIND25AUG3280CE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128399
HINDCOPPER25JUL220CE,NSE_FO,OPTSTK,HINDUSTAN COPPER LTD,NSE_FO|97211
AARTIIND25JUN530CE,NSE_FO,OPTSTK,AARTI INDUSTRIES LTD,NSE_FO|48296
PIDILITIND25AUG3240PE,NSE_FO,OPTSTK,PIDILITE INDUSTRIES LTD,NSE_FO|128398
AARTIIND25JUN530PE,NSE_FO,OPTSTK,AARTI INDUSTRIES LTD,NSE_FO|48297
JPYINR2571163.5PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16492
JPYINR2571163.5CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16491
HINDALCO25JUN760PE,NSE_FO,OPTSTK,HINDALCO  INDUSTRIES  LTD,NSE_FO|97209
JPYINR2571163.75PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16494
HINDALCO25JUN760CE,NSE_FO,OPTSTK,HINDALCO  INDUSTRIES  LTD,NSE_FO|97208
JPYINR2571163.75CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16493
JPYINR2571163.25PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16490
BANKINDIA25JUL142PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73236
HINDALCO25JUN700PE,NSE_FO,OPTSTK,HINDALCO  INDUSTRIES  LTD,NSE_FO|97203
BANKINDIA25JUL142CE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73235
HINDALCO25JUN700CE,NSE_FO,OPTSTK,HINDALCO  INDUSTRIES  LTD,NSE_FO|97202
JPYINR2571164.5CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16499
HINDALCO25JUN680PE,NSE_FO,OPTSTK,HINDALCO  INDUSTRIES  LTD,NSE_FO|97201
BANKINDIA25JUL144CE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73237
BANKINDIA25JUL138PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73232
HINDALCO25JUN740PE,NSE_FO,OPTSTK,HINDALCO  INDUSTRIES  LTD,NSE_FO|97207
JPYINR2571164PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16496
BANKINDIA25JUL138CE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73231
HINDALCO25JUN740CE,NSE_FO,OPTSTK,HINDALCO  INDUSTRIES  LTD,NSE_FO|97206
JPYINR2571164CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16495
BANKINDIA25JUL140PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73234
HINDALCO25JUN720PE,NSE_FO,OPTSTK,HINDALCO  INDUSTRIES  LTD,NSE_FO|97205
JPYINR2571164.25PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16498
BANKINDIA25JUL140CE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73233
HINDALCO25JUN720CE,NSE_FO,OPTSTK,HINDALCO  INDUSTRIES  LTD,NSE_FO|97204
JPYINR2571164.25CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16497
HINDCOPPER25JUL210PE,NSE_FO,OPTSTK,HINDUSTAN COPPER LTD,NSE_FO|97210
DIVISLAB25JUL5500PE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87879
DIVISLAB25JUL6000PE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87891
JPYINR2571162.25CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16481
DIVISLAB25JUL6000CE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87890
JPYINR2571162PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16480
DIVISLAB25JUL6100PE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87893
JPYINR2571162.5CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16483
DIVISLAB25JUL6100CE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87892
JPYINR2571162.25PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16482
JPYINR2571163.25CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16489
JPYINR2571163PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16488
BANKINDIA25JUL144PE,NSE_FO,OPTSTK,BANK OF INDIA,NSE_FO|73243
JPYINR2571162.75CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16485
JPYINR2571162.5PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16484
JPYINR2571163CE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16487
JPYINR2571162.75PE,NCD_FO,OPTCUR,JPYINR,NCD_FO|16486
DIVISLAB25JUL5900CE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87888
DIVISLAB25JUL5800PE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87887
DIVISLAB25JUL5900PE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87889
DIVISLAB25JUL5700CE,NSE_FO,OPTSTK,DIVI S LABORATORIES LTD,NSE_FO|87884
